geometry,buffered_geometry,longitude,latitude,ndvi,ndbi,ndwi,aerosol,label,index,place_id,licence,osm_type,osm_id,lat,lon,display_name,boundingbox,address.village,address.city,address.region,address.postcode,address.country,address.country_code,address.state,address.quarter,address.neighbourhood,address.town,address.amenity,address.road,address.building,address.aeroway,address.military,address.industrial
POINT (124.1959619911031 7.168214071109767),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.19596199110312,
                7.168214071109767
              ]
            }
          }
        }
      }
    }
  }
})",124.19596199110313,7.168214071109768,0.3289460889354416,-0.16552146702690065,-0.14442224168369533,215.45488721804517,0,0,265027475,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,855862042,7.1670557,124.1989355,"Nabilan, Maguindanao, Bangsamoro, 9601, Philippines","['7.1574623', '7.1670557', '124.197996', '124.1990662']",Nabilan,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2842262103847 7.187200147615848),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.2842262103847,
                7.187200147615848
              ]
            }
          }
        }
      }
    }
  }
})",124.28422621038472,7.187200147615847,0.3271391585032401,-0.20475634944145996,-0.0976272488258621,117.19191919191921,2,0,267340049,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,868637310,7.1874489,124.2818774,"Cotabato City, Bangsamoro, Philippines","['7.1874489', '7.1875387', '124.2813918', '124.2818774']",,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.252927306428 7.188883433048721),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.25292730642798,
                7.188883433048721
              ]
            }
          }
        }
      }
    }
  }
})",124.25292730642799,7.188883433048722,0.2762723276903682,-0.1536072444213872,-0.11038713606173196,163.32129514321298,0,0,246916107,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,741603459,7.189657204152482,124.25195431813907,"Cotabato City East Diversion Road, Rosary Heights VIII, Cotabato City, Bangsamoro, 9601, Philippines","['7.1895171', '7.1899215', '124.2518429', '124.2521645']",Rosary Heights VIII,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,Cotabato City East Diversion Road,,,,
POINT (124.2686909655189 7.212355316807653),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.26869096551891,
                7.212355316807653
              ]
            }
          }
        }
      }
    }
  }
})",124.26869096551891,7.212355316807653,0.2798600784871788,-0.18374935302490686,-0.07676581249602309,176.77611940298507,2,0,228279040,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,623235372,7.212881900511342,124.2651517544842,"Cotabato City East Diversion Road, Cotabato City, Bangsamoro, 9605, Philippines","['7.2060378', '7.2217689', '124.2616179', '124.2670876']",,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,Cotabato City East Diversion Road,,,,
POINT (124.2283049743185 7.237896112960399),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.22830497431846,
                7.237896112960399
              ]
            }
          }
        }
      }
    }
  }
})",124.22830497431845,7.2378961129603985,0.33296396848765064,-0.21370198099427085,-0.1051853744354161,123.88833124215809,3,0,120838583,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,88671383,7.236690041899698,124.22745312482029,"Kalanganan, Cotabato City, Bangsamoro, 9605, Philippines","['7.2348326', '7.2448259', '124.2159922', '124.2299987']",Kalanganan,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
POINT (124.1863764114726 7.17546693307228),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.18637641147257,
                7.17546693307228
              ]
            }
          }
        }
      }
    }
  }
})",124.18637641147257,7.17546693307228,0.3311496530556173,-0.17511980235294133,-0.13989836940575354,222.1832917705736,0,0,265220775,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,857042868,7.1778421,124.18937,"Maguindanao, Bangsamoro, 9601, Philippines","['7.1778421', '7.1790336', '124.18937', '124.1897353']",,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2824712815665 7.236476287586346),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.2824712815665,
                7.2364762875863455
              ]
            }
          }
        }
      }
    }
  }
})",124.2824712815665,7.2364762875863455,0.33493185861421043,-0.17804573018662553,-0.13990452287980984,167.02290076335882,3,0,120889142,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,88670502,7.236596130899797,124.28242653619725,"Pigcawayan, North Cotabato, Soccsksargen, 9605, Philippines","['7.2194027', '7.2714783', '124.2743405', '124.3998925']",,,Soccsksargen,9605.0,Philippines,ph,North Cotabato,,,Pigcawayan,,,,,,
POINT (124.2937514793297 7.215888889392399),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.29375147932974,
                7.215888889392399
              ]
            }
          }
        }
      }
    }
  }
})",124.29375147932974,7.2158888893923985,0.2475992250861029,-0.18812031853146388,-0.036370476495821945,178.53051058530502,2,0,282871809,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,3821368,7.1970344,124.23517140000001,"Cotabato City, Bangsamoro, Philippines","['7.1301838', '7.309149', '124.0823292', '124.3398499']",,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.1937563588229 7.252390876858513),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.19375635882291,
                7.252390876858513
              ]
            }
          }
        }
      }
    }
  }
})",124.19375635882292,7.252390876858512,0.008636076290018873,-0.06374516956545039,0.06354161366493942,204.25188916876576,1,0,248277417,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,750288742,7.250833999999999,124.19467809999999,"Kalanganan, Cotabato City, Bangsamoro, Philippines","['7.2446509', '7.2520646', '124.1934282', '124.2032585']",Kalanganan,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.2179713419362 7.228957212477028),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.21797134193625,
                7.228957212477028
              ]
            }
          }
        }
      }
    }
  }
})",124.21797134193622,7.228957212477027,0.308699643976852,-0.21024959128321755,-0.08274200846622963,131.14,0,0,79417434,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,7718970119,7.219006200000001,124.2351633,"Bagua II, Cotabato City, Bangsamoro, 9605, Philippines","['7.1990062', '7.2390062', '124.2151633', '124.2551633']",Bagua II,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
POINT (124.2086995945634 7.178810752014001),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.20869959456338,
                7.178810752014001
              ]
            }
          }
        }
      }
    }
  }
})",124.20869959456337,7.178810752014001,0.3115514918856188,-0.16401650903272866,-0.136281551598343,222.80299251870323,0,0,131161845,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,129116508,7.178732615539584,124.20890953359712,"Nabilan, Maguindanao, Bangsamoro, 9601, Philippines","['7.1656271', '7.180627', '124.1990487', '124.2095464']",Nabilan,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2000485859122 7.252090544241732),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.20004858591224,
                7.2520905442417325
              ]
            }
          }
        }
      }
    }
  }
})",124.20004858591223,7.252090544241732,0.08142367253197512,-0.09975130417716528,0.024567494647711144,185.0605296343001,1,0,248277417,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,750288742,7.251944810666939,124.20008069180784,"Kalanganan, Cotabato City, Bangsamoro, Philippines","['7.2446509', '7.2520646', '124.1934282', '124.2032585']",Kalanganan,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.2836548320055 7.173634489949356),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.2836548320055,
                7.173634489949356
              ]
            }
          }
        }
      }
    }
  }
})",124.2836548320055,7.1736344899493565,0.32195713392933856,-0.20591789201663308,-0.09194630929391,149.63037974683544,2,0,77978897,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,7416240017,7.162957799999999,124.28752539999999,"Tamontaka Ⅳ, Cotabato City, Bangsamoro, Philippines","['7.1529578', '7.1729578', '124.2775254', '124.2975254']",,Cotabato City,Bangsamoro,,Philippines,ph,,Tamontaka Ⅳ,,,,,,,,
POINT (124.2085658130963 7.23648227008947),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.20856581309634,
                7.23648227008947
              ]
            }
          }
        }
      }
    }
  }
})",124.20856581309636,7.23648227008947,0.15758824598724133,-0.13113961902675056,-0.013759603139682384,147.38656527249685,1,0,230918424,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,648178110,7.2404475999999995,124.2103529,"Kalanganan, Cotabato City, Bangsamoro, 9605, Philippines","['7.2404476', '7.2465395', '124.2103529', '124.2137204']",Kalanganan,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
POINT (124.2751583131728 7.175507246760021),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.27515831317282,
                7.175507246760021
              ]
            }
          }
        }
      }
    }
  }
})",124.27515831317282,7.175507246760022,0.3226534504775905,-0.20202802484811225,-0.09689534237746854,146.5735660847881,2,0,128639963,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,118667290,7.171811156216051,124.27322776587697,"Tamontaka Ⅳ, Tamontaka 3, Cotabato City, Bangsamoro, 9601, Philippines","['7.1629389', '7.1746653', '124.2615367', '124.2876793']",Tamontaka 3,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,Tamontaka Ⅳ,,,,,,,,
